customer_id,customer_type,method,rank,product_id,product_name,producer_id,score,score_components,based_on_product_ids,reason_codes,reason_text
C000079,young_professional,co_occurrence_discovery,3,P000103,Soft Goat Cheese,PR000010,0.829019,"{'cooccurrence': 0.693846, 'seasonality': 0.08, 'segment_popularity': 0.055172, 'diversity_adjustment': 0.0}",P000133|P000125|P000109,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000080,community_group,co_occurrence_discovery,1,P000096,New Season Potatoes,PR000003,0.994798,"{'cooccurrence': 0.82, 'seasonality': 0.08, 'segment_popularity': 0.094798, 'diversity_adjustment': 0.0}",P000101|P000127|P000093,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000080,community_group,co_occurrence_discovery,2,P000119,Blackcurrant Punnets,PR000002,0.860915,"{'cooccurrence': 0.699412, 'seasonality': 0.08, 'segment_popularity': 0.081503, 'diversity_adjustment': 0.0}",P000127|P000129|P000123,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000080,community_group,co_occurrence_discovery,3,P000126,Mixed Salad Leaves,PR000009,0.799487,"{'cooccurrence': 0.627059, 'seasonality': 0.08, 'segment_popularity': 0.062428, 'diversity_adjustment': 0.03}",P000114|P000133|P000127,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers|producer_diversity_applied,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers, selected to improve producer diversity."
C000082,community_group,co_occurrence_discovery,1,P000096,New Season Potatoes,PR000003,0.994798,"{'cooccurrence': 0.82, 'seasonality': 0.08, 'segment_popularity': 0.094798, 'diversity_adjustment': 0.0}",P000117|P000138|P000084,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers."
C000082,community_group,co_occurrence_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.881389,"{'cooccurrence': 0.715319, 'seasonality': 0.08, 'segment_popularity': 0.056069, 'diversity_adjustment': 0.03}",P000126|P000138|P000120,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers|producer_diversity_applied,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers, selected to improve producer diversity."
C000082,community_group,co_occurrence_discovery,3,P000092,Seeded Wholemeal Rolls,PR000011,0.788846,"{'cooccurrence': 0.610638, 'seasonality': 0.08, 'segment_popularity': 0.068208, 'diversity_adjustment': 0.03}",P000102|P000138|P000133,commonly_bought_together|similar_basket_pattern|new_to_customer|seasonally_available|popular_with_similar_customers|producer_diversity_applied,"Recommended because it is commonly bought with products this customer purchased, found in similar baskets, not previously purchased by this customer, currently in season, popular with similar customers, selected to improve producer diversity."
C000003,young_professional,segment_popularity_discovery,1,P000126,Mixed Salad Leaves,PR000009,0.706897,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.655172, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000003,young_professional,segment_popularity_discovery,2,P000133,Buttermilk,PR000004,0.706897,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.655172, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000003,young_professional,segment_popularity_discovery,3,P000101,Forced Rhubarb Stems,PR000008,0.677586,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.62069, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000005,community_group,segment_popularity_discovery,1,P000096,New Season Potatoes,PR000003,0.95578,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.947977, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000005,community_group,segment_popularity_discovery,2,P000119,Blackcurrant Punnets,PR000002,0.872775,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.815029, 'diversity_adjustment': 0.03}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000005,community_group,segment_popularity_discovery,3,P000125,Bristol Orchard Apple Juice,PR000008,0.843295,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.780347, 'diversity_adjustment': 0.03}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000006,restaurant,segment_popularity_discovery,1,P000097,Aged Farmhouse Cheddar,PR000004,0.927143,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.914286, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000006,restaurant,segment_popularity_discovery,2,P000122,Rye and Caraway Boule,PR000005,0.866429,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.842857, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000006,restaurant,segment_popularity_discovery,3,P000112,Fresh Heritage Beans,PR000007,0.85,"{'cooccurrence': 0.0, 'seasonality': 0.0, 'segment_popularity': 1.0, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer."
C000007,community_group,segment_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 1.0, 'diversity_adjustment': 0.0}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000007,community_group,segment_popularity_discovery,2,P000102,Curly Green Kale,PR000009,0.907168,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.855491, 'diversity_adjustment': 0.03}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000007,community_group,segment_popularity_discovery,3,P000101,Forced Rhubarb Stems,PR000008,0.867861,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.809249, 'diversity_adjustment': 0.03}",,popular_with_similar_customers|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular with similar customers, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
